idade,genero,escolaridade,renda_anual,experiencia_profissional_anos,tipo_moradia,valor_emprestimo,finalidade_emprestimo,taxa_juros_emprestimo,percentual_renda_comprometida,historico_credito_anos,score_credito,inadimplencia_anterior,status_emprestimo
29,feminino,graduacao,91062.0,10,financiada,8000.0,pessoal,11.99,0.09,8,666,sim,negado
35,masculino,graduacao,75876.0,15,financiada,9600.0,saude,14.61,0.13,6,692,nao,aprovado
29,masculino,graduacao,288930.0,5,financiada,35000.0,pessoal,14.91,0.12,6,615,sim,negado
35,masculino,mestrado,48885.0,10,propria,8000.0,empreendimento,7.66,0.16,7,654,sim,negado
27,masculino,tecnologo,57155.0,5,aluguel,13000.0,saude,10.99,0.23,6,550,sim,negado
27,masculino,doutorado,140286.0,5,financiada,25000.0,pessoal,13.36,0.18,6,663,nao,aprovado
32,feminino,ensino_medio,73864.0,9,financiada,2000.0,consolidacao_dividas,7.9,0.03,8,674,sim,negado
30,masculino,mestrado,70571.0,6,financiada,13200.0,reforma_residencial,11.01,0.19,5,608,sim,negado
33,masculino,tecnologo,43749.0,11,aluguel,6000.0,saude,13.49,0.14,6,604,nao,aprovado
29,masculino,ensino_medio,41741.0,9,aluguel,2000.0,empreendimento,14.72,0.05,5,668,sim,negado
31,masculino,ensino_medio,41882.0,7,aluguel,5000.0,educacao,5.42,0.12,7,681,sim,negado
28,masculino,graduacao,114969.0,10,financiada,5000.0,pessoal,7.88,0.04,7,610,sim,negado
29,feminino,ensino_medio,141599.0,8,aluguel,21000.0,educacao,10.65,0.15,5,593,nao,negado
27,masculino,graduacao,74466.0,7,financiada,1200.0,educacao,10.37,0.02,9,573,sim,negado
30,feminino,tecnologo,72965.0,7,financiada,7400.0,saude,13.11,0.1,8,616,sim,negado
30,masculino,mestrado,115106.0,9,financiada,12000.0,consolidacao_dividas,8.94,0.1,6,703,nao,negado
33,feminino,ensino_medio,73396.0,11,financiada,17000.0,reforma_residencial,16.07,0.23,9,582,sim,negado
33,masculino,ensino_medio,87688.0,8,financiada,25000.0,saude,16.0,0.29,5,556,nao,aprovado
32,masculino,mestrado,38029.0,7,aluguel,5000.0,educacao,11.49,0.13,8,586,nao,aprovado
29,masculino,tecnologo,67035.0,7,financiada,5000.0,reforma_residencial,11.01,0.07,10,699,sim,negado
30,masculino,graduacao,87419.0,9,financiada,9600.0,reforma_residencial,14.17,0.11,9,684,sim,negado
27,feminino,ensino_medio,188638.0,2,financiada,5000.0,consolidacao_dividas,6.54,0.03,5,511,sim,negado
29,masculino,ensino_medio,337193.0,4,financiada,15000.0,saude,12.99,0.04,6,645,sim,negado
31,feminino,tecnologo,72412.0,7,aluguel,4750.0,pessoal,5.99,0.07,8,609,nao,negado
35,feminino,graduacao,97060.0,11,aluguel,7050.0,educacao,8.88,0.07,10,647,sim,negado
27,feminino,graduacao,41889.0,6,aluguel,6000.0,educacao,15.31,0.14,10,664,nao,negado
35,masculino,tecnologo,63295.0,10,aluguel,3000.0,saude,11.48,0.05,7,585,sim,negado
31,feminino,ensino_medio,36995.0,8,aluguel,3000.0,saude,10.95,0.08,8,615,sim,negado
31,feminino,ensino_medio,242210.0,6,financiada,15000.0,pessoal,11.12,0.06,5,639,nao,negado
31,masculino,tecnologo,72058.0,9,aluguel,8750.0,consolidacao_dividas,12.68,0.12,7,612,sim,negado
29,feminino,ensino_medio,101698.0,6,financiada,20000.0,reforma_residencial,11.83,0.2,6,665,sim,negado
32,feminino,graduacao,65575.0,9,financiada,13000.0,empreendimento,12.53,0.2,10,671,nao,negado
29,masculino,ensino_medio,121261.0,5,propria,10000.0,pessoal,6.92,0.08,8,649,nao,negado
28,feminino,tecnologo,79144.0,7,financiada,25000.0,consolidacao_dividas,15.37,0.32,6,629,nao,aprovado
27,feminino,tecnologo,103526.0,5,aluguel,11000.0,reforma_residencial,15.99,0.11,5,567,nao,aprovado
31,masculino,mestrado,144977.0,7,financiada,28000.0,consolidacao_dividas,8.9,0.19,6,692,nao,negado
28,masculino,mestrado,73074.0,8,aluguel,10000.0,reforma_residencial,6.54,0.14,9,668,nao,negado
27,masculino,mestrado,38607.0,6,aluguel,6000.0,consolidacao_dividas,12.84,0.16,8,704,nao,aprovado
31,feminino,ensino_medio,313060.0,7,financiada,25000.0,saude,13.57,0.08,6,670,nao,negado
32,masculino,ensino_medio,49172.0,7,propria,7000.0,empreendimento,12.68,0.14,5,675,nao,negado
27,feminino,tecnologo,61203.0,4,aluguel,6400.0,pessoal,13.23,0.1,5,556,sim,negado
33,masculino,mestrado,90691.0,11,aluguel,3600.0,empreendimento,15.27,0.04,9,702,sim,negado
30,masculino,ensino_medio,168049.0,5,financiada,15000.0,empreendimento,13.47,0.09,9,518,sim,negado
33,masculino,graduacao,18202.0,13,propria,2000.0,empreendimento,14.79,0.11,10,676,sim,negado
28,masculino,mestrado,48793.0,6,aluguel,1700.0,pessoal,11.01,0.03,9,654,sim,negado
29,masculino,graduacao,63525.0,4,financiada,7800.0,reforma_residencial,10.36,0.12,9,550,sim,negado
27,masculino,graduacao,69002.0,5,financiada,12000.0,saude,15.95,0.17,10,658,nao,aprovado
33,masculino,graduacao,122159.0,11,financiada,5000.0,consolidacao_dividas,7.49,0.04,5,658,sim,negado
27,masculino,tecnologo,52647.0,2,aluguel,5300.0,pessoal,14.65,0.1,7,644,sim,negado
30,feminino,mestrado,90956.0,7,aluguel,6000.0,consolidacao_dividas,12.68,0.07,5,639,sim,negado
32,feminino,ensino_medio,147643.0,10,financiada,10000.0,saude,8.59,0.07,10,685,nao,negado
27,feminino,graduacao,99384.0,4,financiada,10000.0,empreendimento,7.51,0.1,6,704,sim,negado
28,feminino,graduacao,40614.0,6,aluguel,8000.0,pessoal,14.65,0.2,9,662,nao,aprovado
33,masculino,graduacao,37174.0,13,aluguel,11975.0,educacao,9.99,0.32,5,636,nao,aprovado
34,masculino,ensino_medio,179486.0,11,aluguel,12000.0,saude,7.9,0.07,8,559,nao,aprovado
27,masculino,graduacao,125886.0,3,financiada,10000.0,saude,10.65,0.08,7,689,nao,negado
27,feminino,mestrado,48807.0,5,propria,8000.0,reforma_residencial,12.53,0.16,5,639,sim,negado
28,feminino,mestrado,61193.0,3,aluguel,2000.0,educacao,16.89,0.03,5,670,nao,aprovado
28,masculino,graduacao,48919.0,7,aluguel,12000.0,consolidacao_dividas,11.11,0.25,7,619,nao,negado
27,masculino,tecnologo,31336.0,5,aluguel,2550.0,saude,14.27,0.08,9,677,sim,negado
32,masculino,graduacao,97042.0,8,aluguel,6400.0,pessoal,10.99,0.07,8,685,nao,negado
30,feminino,ensino_medio,51235.0,6,aluguel,1850.0,saude,11.99,0.04,6,656,sim,negado
29,masculino,graduacao,58604.0,7,aluguel,6025.0,educacao,10.65,0.1,6,719,nao,negado
29,feminino,mestrado,78936.0,6,aluguel,12000.0,pessoal,16.49,0.15,7,704,nao,negado
28,masculino,graduacao,85252.0,5,financiada,5000.0,saude,6.99,0.06,9,681,sim,negado
29,masculino,graduacao,52580.0,5,aluguel,6000.0,empreendimento,15.96,0.11,9,699,nao,aprovado
29,feminino,mestrado,72953.0,6,financiada,1500.0,saude,6.03,0.02,5,670,nao,negado
31,feminino,tecnologo,29966.0,7,propria,6200.0,empreendimento,11.14,0.21,10,650,sim,negado
27,masculino,graduacao,119584.0,5,financiada,9000.0,saude,7.14,0.08,5,591,sim,negado
27,masculino,graduacao,249748.0,2,financiada,22000.0,pessoal,10.62,0.09,7,690,nao,negado
27,feminino,ensino_medio,94660.0,5,aluguel,8000.0,educacao,8.59,0.08,8,564,sim,negado
31,masculino,graduacao,78867.0,6,financiada,10000.0,consolidacao_dividas,13.61,0.13,6,552,sim,negado
33,masculino,graduacao,86261.0,5,financiada,5300.0,consolidacao_dividas,11.49,0.06,9,674,sim,negado
29,masculino,ensino_medio,119976.0,6,financiada,6000.0,pessoal,10.25,0.05,6,655,sim,negado
27,masculino,mestrado,271124.0,3,financiada,14000.0,consolidacao_dividas,11.01,0.05,6,710,sim,negado
30,masculino,graduacao,31149.0,7,aluguel,3500.0,pessoal,11.11,0.11,6,560,sim,negado
30,feminino,graduacao,68537.0,9,aluguel,7000.0,consolidacao_dividas,11.49,0.1,10,664,nao,aprovado
29,feminino,tecnologo,82856.0,8,financiada,2000.0,empreendimento,7.43,0.02,7,627,sim,negado
33,feminino,tecnologo,168862.0,9,financiada,13000.0,reforma_residencial,7.51,0.08,9,638,nao,negado
33,masculino,ensino_medio,109021.0,13,financiada,4200.0,educacao,8.94,0.04,6,487,sim,negado
30,feminino,mestrado,73219.0,8,aluguel,5000.0,saude,11.01,0.07,8,704,sim,negado
29,masculino,ensino_medio,119397.0,4,aluguel,8000.0,pessoal,12.99,0.07,8,627,sim,negado
27,feminino,mestrado,61290.0,4,financiada,15000.0,reforma_residencial,9.88,0.24,5,690,nao,negado
35,masculino,tecnologo,102916.0,10,aluguel,3600.0,empreendimento,7.51,0.03,7,635,sim,negado
35,feminino,mestrado,18820.0,13,propria,3700.0,saude,9.32,0.2,5,726,nao,aprovado
34,masculino,tecnologo,36051.0,11,aluguel,5000.0,consolidacao_dividas,10.36,0.14,10,656,nao,negado
33,feminino,mestrado,80824.0,10,financiada,9200.0,educacao,11.01,0.11,6,591,nao,negado
28,feminino,mestrado,51239.0,7,aluguel,9600.0,educacao,14.61,0.19,9,732,nao,negado
31,masculino,tecnologo,78949.0,10,aluguel,10000.0,empreendimento,7.66,0.13,9,592,sim,negado
27,masculino,graduacao,57872.0,1,financiada,15000.0,educacao,13.79,0.26,6,555,sim,negado
29,feminino,ensino_medio,53971.0,4,aluguel,5400.0,empreendimento,16.0,0.1,9,582,nao,aprovado
27,feminino,graduacao,101031.0,7,aluguel,20000.0,saude,16.0,0.2,5,583,nao,aprovado
34,feminino,graduacao,61693.0,12,aluguel,5400.0,empreendimento,13.16,0.09,6,682,nao,negado
35,feminino,ensino_medio,45875.0,12,aluguel,8000.0,saude,10.99,0.17,7,612,sim,negado
35,masculino,ensino_medio,79202.0,13,financiada,6500.0,consolidacao_dividas,5.42,0.08,7,648,nao,negado
31,masculino,graduacao,52737.0,8,aluguel,10000.0,educacao,10.74,0.19,5,581,sim,negado
32,masculino,graduacao,145095.0,8,aluguel,12000.0,educacao,7.51,0.08,9,560,nao,negado
28,masculino,ensino_medio,93704.0,6,aluguel,10000.0,reforma_residencial,9.2,0.11,8,628,sim,negado
30,masculino,graduacao,86222.0,9,aluguel,12000.0,pessoal,8.9,0.14,9,705,sim,negado
29,masculino,tecnologo,88601.0,5,aluguel,2500.0,consolidacao_dividas,14.35,0.03,8,637,nao,negado
31,feminino,doutorado,202646.0,9,financiada,15500.0,educacao,9.25,0.08,9,665,nao,negado
33,masculino,graduacao,64321.0,10,aluguel,20000.0,educacao,13.04,0.31,9,656,nao,aprovado
32,masculino,mestrado,122332.0,10,aluguel,20000.0,saude,10.75,0.16,8,627,sim,negado
29,feminino,ensino_medio,15532.0,8,aluguel,4500.0,educacao,15.05,0.29,9,619,nao,aprovado
31,feminino,graduacao,61448.0,9,aluguel,6000.0,pessoal,15.62,0.1,6,536,sim,negado
27,masculino,mestrado,132957.0,7,financiada,2500.0,reforma_residencial,8.07,0.02,10,647,nao,negado
28,masculino,tecnologo,30025.0,2,aluguel,10000.0,consolidacao_dividas,12.87,0.33,8,691,nao,aprovado
30,masculino,ensino_medio,183304.0,6,financiada,17525.0,educacao,12.72,0.1,7,569,nao,negado
34,feminino,mestrado,77381.0,7,aluguel,3500.0,saude,10.0,0.05,6,729,nao,negado
27,masculino,tecnologo,81320.0,7,aluguel,12000.0,consolidacao_dividas,13.23,0.15,9,466,sim,negado
33,feminino,graduacao,26925.0,14,aluguel,6500.0,consolidacao_dividas,11.01,0.24,5,677,sim,negado
27,feminino,graduacao,60170.0,7,financiada,2500.0,reforma_residencial,5.42,0.04,10,667,sim,negado
29,feminino,mestrado,97361.0,7,financiada,8000.0,saude,7.14,0.08,7,597,sim,negado
30,masculino,mestrado,122723.0,7,aluguel,18000.0,reforma_residencial,12.18,0.15,10,692,sim,negado
27,feminino,graduacao,63576.0,4,propria,9600.0,educacao,14.09,0.15,10,661,sim,negado
28,masculino,tecnologo,38337.0,4,propria,1000.0,pessoal,7.4,0.03,7,624,sim,negado
32,masculino,graduacao,59829.0,10,aluguel,6300.0,empreendimento,9.91,0.11,6,566,sim,negado
28,masculino,mestrado,77938.0,5,financiada,5000.0,saude,13.23,0.06,6,705,sim,negado
29,masculino,tecnologo,76766.0,4,aluguel,10000.0,pessoal,15.33,0.13,7,636,sim,negado
31,masculino,tecnologo,77736.0,9,aluguel,8000.0,pessoal,14.22,0.1,5,531,sim,negado
27,feminino,graduacao,37868.0,3,aluguel,4000.0,pessoal,10.74,0.11,10,664,nao,negado
27,feminino,mestrado,101671.0,4,aluguel,7200.0,empreendimento,11.01,0.07,10,583,sim,negado
35,feminino,tecnologo,38031.0,15,financiada,6000.0,reforma_residencial,7.49,0.16,6,709,sim,negado
27,feminino,ensino_medio,54945.0,3,propria,12000.0,pessoal,6.03,0.22,5,568,sim,negado
35,feminino,ensino_medio,113463.0,13,financiada,15000.0,consolidacao_dividas,9.88,0.13,9,587,sim,negado
27,feminino,tecnologo,60936.0,6,financiada,12000.0,empreendimento,6.62,0.2,8,669,sim,negado
30,feminino,mestrado,132846.0,8,financiada,5000.0,reforma_residencial,11.01,0.04,7,710,sim,negado
33,masculino,graduacao,47171.0,11,financiada,10000.0,educacao,9.91,0.21,8,624,sim,negado
29,masculino,graduacao,36952.0,8,financiada,4000.0,saude,11.01,0.11,7,552,nao,negado
28,feminino,tecnologo,169046.0,4,aluguel,12000.0,educacao,9.91,0.07,10,620,sim,negado
31,feminino,ensino_medio,330859.0,11,financiada,25000.0,empreendimento,13.85,0.08,7,616,sim,negado
34,masculino,graduacao,34546.0,12,propria,3000.0,reforma_residencial,9.99,0.09,5,696,sim,negado
28,masculino,graduacao,31294.0,5,aluguel,11500.0,pessoal,14.46,0.37,10,687,nao,aprovado
32,feminino,graduacao,72109.0,11,aluguel,6000.0,saude,13.22,0.08,6,526,sim,negado
29,masculino,tecnologo,39543.0,5,aluguel,9000.0,pessoal,16.77,0.23,8,618,sim,negado
27,masculino,tecnologo,60745.0,2,aluguel,8400.0,empreendimento,11.01,0.14,5,642,nao,aprovado
27,feminino,graduacao,111645.0,0,financiada,17500.0,reforma_residencial,17.93,0.16,5,593,nao,negado
35,masculino,ensino_medio,193124.0,17,propria,24000.0,empreendimento,11.83,0.12,9,623,sim,negado
27,masculino,ensino_medio,118355.0,5,financiada,17000.0,empreendimento,8.88,0.14,9,643,sim,negado
30,masculino,mestrado,39400.0,6,propria,5500.0,empreendimento,8.0,0.14,8,616,sim,negado
30,masculino,ensino_medio,48901.0,7,aluguel,3000.0,saude,7.14,0.06,5,540,sim,negado
32,feminino,mestrado,103222.0,10,financiada,7500.0,educacao,10.78,0.07,10,612,sim,negado
29,masculino,ensino_medio,91055.0,6,aluguel,6500.0,reforma_residencial,10.74,0.07,5,601,sim,negado
29,feminino,tecnologo,66877.0,10,financiada,12000.0,consolidacao_dividas,7.49,0.18,8,627,nao,negado
28,feminino,ensino_medio,86932.0,3,aluguel,5000.0,saude,11.12,0.06,8,587,nao,aprovado
35,feminino,tecnologo,100459.0,14,aluguel,11000.0,educacao,11.01,0.11,9,678,nao,negado
29,masculino,graduacao,74524.0,8,aluguel,15000.0,empreendimento,14.96,0.2,10,687,nao,aprovado
27,masculino,mestrado,229251.0,7,aluguel,22000.0,empreendimento,6.91,0.1,8,635,sim,negado
27,feminino,mestrado,123445.0,5,financiada,15000.0,empreendimento,12.84,0.12,8,589,sim,negado
34,feminino,ensino_medio,102067.0,6,aluguel,9000.0,educacao,5.79,0.09,10,548,nao,negado
33,feminino,mestrado,23652.0,9,propria,3500.0,saude,13.16,0.15,5,633,nao,aprovado
28,masculino,graduacao,99666.0,3,financiada,11000.0,consolidacao_dividas,7.49,0.11,7,640,sim,negado
29,feminino,graduacao,22479.0,9,aluguel,3000.0,empreendimento,12.69,0.13,5,586,nao,aprovado
30,feminino,mestrado,157405.0,7,financiada,25000.0,consolidacao_dividas,15.33,0.16,6,539,nao,aprovado
30,masculino,graduacao,126994.0,5,aluguel,24250.0,reforma_residencial,15.65,0.19,7,627,sim,negado
28,feminino,graduacao,67070.0,4,aluguel,5000.0,empreendimento,12.53,0.07,5,643,sim,negado
29,masculino,mestrado,23818.0,5,aluguel,4000.0,consolidacao_dividas,10.37,0.17,6,644,nao,aprovado
28,masculino,tecnologo,79126.0,5,financiada,25000.0,consolidacao_dividas,18.62,0.32,9,555,nao,aprovado
35,masculino,graduacao,26910.0,8,aluguel,2500.0,pessoal,14.35,0.09,5,623,sim,negado
32,masculino,mestrado,79188.0,9,financiada,5600.0,pessoal,11.58,0.07,5,622,sim,negado
35,feminino,ensino_medio,122341.0,13,financiada,4500.0,pessoal,9.32,0.04,8,669,sim,negado
31,feminino,mestrado,67058.0,8,financiada,8000.0,reforma_residencial,7.49,0.12,9,681,nao,negado
31,masculino,tecnologo,13777.0,8,aluguel,2000.0,saude,14.72,0.15,6,677,nao,aprovado
27,masculino,graduacao,58376.0,3,aluguel,2800.0,empreendimento,7.49,0.05,10,671,sim,negado
27,masculino,graduacao,54725.0,9,propria,10825.0,empreendimento,10.99,0.2,6,524,sim,negado
30,masculino,mestrado,85817.0,6,aluguel,8000.0,empreendimento,11.12,0.09,8,703,sim,negado
27,masculino,graduacao,127996.0,5,financiada,4000.0,educacao,11.71,0.03,8,640,sim,negado
34,masculino,graduacao,157037.0,12,financiada,5000.0,pessoal,17.56,0.03,8,703,nao,negado
31,feminino,graduacao,88144.0,10,financiada,8875.0,empreendimento,11.99,0.1,8,660,sim,negado
30,masculino,graduacao,150894.0,9,financiada,5750.0,empreendimento,7.43,0.04,10,661,sim,negado
35,masculino,graduacao,199121.0,10,financiada,8000.0,empreendimento,11.49,0.04,8,660,sim,negado
33,feminino,mestrado,150887.0,10,aluguel,12000.0,educacao,15.68,0.08,8,603,sim,negado
27,masculino,ensino_medio,124509.0,5,financiada,8800.0,pessoal,7.29,0.07,8,653,sim,negado
32,feminino,mestrado,31370.0,6,aluguel,5000.0,pessoal,7.91,0.16,8,701,nao,negado
28,masculino,tecnologo,52818.0,6,financiada,4000.0,pessoal,12.69,0.08,5,615,nao,negado
27,masculino,tecnologo,36488.0,6,aluguel,4975.0,pessoal,10.37,0.14,9,563,nao,negado
31,feminino,ensino_medio,80286.0,9,aluguel,2550.0,educacao,11.36,0.03,9,625,sim,negado
28,masculino,ensino_medio,271185.0,8,financiada,9000.0,educacao,16.95,0.03,8,543,nao,aprovado
35,masculino,tecnologo,103074.0,13,financiada,20000.0,consolidacao_dividas,12.21,0.19,9,689,nao,negado
33,feminino,mestrado,65664.0,10,financiada,32000.0,saude,15.23,0.49,7,677,nao,aprovado
33,feminino,graduacao,52646.0,12,aluguel,8200.0,empreendimento,7.88,0.16,9,599,sim,negado
32,masculino,tecnologo,61260.0,10,financiada,9600.0,saude,6.76,0.16,10,664,sim,negado
27,masculino,graduacao,38717.0,6,propria,14000.0,reforma_residencial,18.09,0.36,9,576,sim,negado
29,feminino,tecnologo,67024.0,7,financiada,4000.0,pessoal,10.99,0.06,8,664,sim,negado
31,masculino,graduacao,52527.0,4,aluguel,13350.0,saude,12.42,0.25,9,642,nao,aprovado
28,masculino,mestrado,14350.0,4,financiada,2150.0,consolidacao_dividas,10.78,0.15,6,672,nao,aprovado
27,masculino,tecnologo,120964.0,3,aluguel,5000.0,empreendimento,12.42,0.04,8,641,sim,negado
32,masculino,graduacao,48847.0,12,aluguel,4000.0,pessoal,9.99,0.08,8,606,sim,negado
32,feminino,mestrado,118539.0,8,financiada,6000.0,empreendimento,8.88,0.05,9,634,sim,negado
29,masculino,graduacao,65817.0,7,financiada,7500.0,saude,7.49,0.11,7,460,nao,aprovado
31,feminino,mestrado,169218.0,8,financiada,12000.0,empreendimento,7.88,0.07,7,711,nao,negado
33,feminino,graduacao,51126.0,10,aluguel,12000.0,saude,13.57,0.23,6,548,sim,negado
28,masculino,graduacao,96710.0,6,financiada,12000.0,saude,6.91,0.12,6,658,sim,negado
28,feminino,mestrado,54516.0,5,financiada,20000.0,consolidacao_dividas,9.45,0.37,8,693,nao,negado
31,feminino,mestrado,140734.0,6,aluguel,8900.0,pessoal,10.0,0.06,5,595,sim,negado
29,masculino,graduacao,49080.0,7,financiada,25000.0,reforma_residencial,11.86,0.51,6,714,sim,negado
29,masculino,graduacao,71930.0,8,aluguel,6000.0,educacao,7.88,0.08,8,648,sim,negado
29,masculino,graduacao,86213.0,6,financiada,4000.0,empreendimento,7.14,0.05,5,624,sim,negado
28,feminino,mestrado,51543.0,6,aluguel,12000.0,educacao,11.11,0.23,9,731,nao,negado
29,masculino,graduacao,91029.0,6,propria,12000.0,reforma_residencial,7.51,0.13,8,690,sim,negado
27,masculino,graduacao,125553.0,5,aluguel,12800.0,reforma_residencial,7.29,0.1,5,696,nao,negado
28,masculino,mestrado,24905.0,7,aluguel,4000.0,educacao,10.99,0.16,10,587,nao,negado
35,masculino,mestrado,58514.0,14,financiada,2000.0,saude,11.97,0.03,10,606,nao,negado
29,feminino,tecnologo,39704.0,8,aluguel,10800.0,saude,13.57,0.27,5,607,nao,aprovado
34,feminino,tecnologo,65739.0,10,financiada,10000.0,empreendimento,7.29,0.15,7,675,sim,negado
27,feminino,tecnologo,114717.0,9,financiada,18000.0,empreendimento,13.48,0.16,5,684,nao,negado
29,feminino,graduacao,84795.0,6,financiada,10000.0,saude,6.99,0.12,10,582,sim,negado
27,feminino,tecnologo,48759.0,3,propria,6400.0,pessoal,9.32,0.13,9,535,sim,negado
33,masculino,mestrado,70012.0,10,aluguel,2000.0,saude,11.01,0.03,5,702,nao,negado
31,feminino,graduacao,45212.0,10,financiada,22000.0,empreendimento,12.73,0.49,6,670,nao,negado
33,masculino,graduacao,67152.0,12,financiada,3500.0,empreendimento,10.65,0.05,10,625,sim,negado
33,masculino,doutorado,49148.0,10,aluguel,15000.0,educacao,9.88,0.31,9,683,nao,aprovado
27,masculino,graduacao,33674.0,5,aluguel,4800.0,consolidacao_dividas,7.14,0.14,5,701,nao,negado
31,masculino,ensino_medio,44387.0,10,aluguel,10000.0,saude,14.42,0.23,9,670,sim,negado
31,masculino,graduacao,87430.0,8,financiada,9800.0,saude,6.62,0.11,7,677,sim,negado
35,masculino,tecnologo,32167.0,15,aluguel,8000.0,pessoal,7.9,0.25,6,620,nao,aprovado
27,masculino,doutorado,91099.0,4,financiada,6625.0,empreendimento,11.01,0.07,9,665,sim,negado
33,masculino,graduacao,124756.0,9,aluguel,9000.0,educacao,14.65,0.07,9,654,nao,aprovado
31,feminino,tecnologo,79315.0,7,financiada,7000.0,consolidacao_dividas,8.0,0.09,7,565,sim,negado
34,masculino,graduacao,57467.0,12,financiada,12000.0,reforma_residencial,7.88,0.21,10,657,sim,negado
28,feminino,mestrado,104055.0,3,financiada,15600.0,empreendimento,5.99,0.15,7,676,nao,negado
28,feminino,ensino_medio,62181.0,3,propria,20400.0,saude,17.74,0.33,6,616,nao,aprovado
29,feminino,tecnologo,55271.0,8,propria,10000.0,saude,17.58,0.18,6,595,sim,negado
29,masculino,mestrado,69059.0,9,financiada,10000.0,educacao,11.01,0.14,5,614,sim,negado
32,feminino,tecnologo,54463.0,11,propria,15000.0,reforma_residencial,7.51,0.28,5,682,nao,negado
